REGISTRATION_STATUS_ID,REGISTRATION_ID,STATUS,DATE_CREATED
964358,114703,TTG sent to county,8/19/2025
967788,114703,Post Audit,8/23/2025
969437,114703,Completed,8/26/2025
959184,114705,Send Docs to TTG,8/12/2025
964328,114705,TTG sent to county,8/19/2025
967791,114705,Post Audit,8/23/2025
969385,114705,Completed,8/26/2025
959223,114708,Send Docs to TTG,8/12/2025
964329,114708,TTG sent to county,8/19/2025
967789,114708,Post Audit,8/23/2025
969417,114708,Completed,8/26/2025
959414,114731,On Hold- QA,8/12/2025
959941,114731,Send Docs to TTG,8/13/2025
963696,114731,Documents Received ,8/18/2025
963884,114731,TTG sent to county,8/18/2025
967908,114731,Post Audit,8/23/2025
970246,114731,Completed,8/27/2025
959425,114734,On Hold- QA,8/12/2025
959900,114734,Send Docs to TTG,8/13/2025
961378,114734,Documents Received ,8/14/2025
961495,114734,TTG sent to county,8/14/2025
965424,114734,Post Audit,8/20/2025
969678,114734,Completed,8/26/2025
959466,114740,On Hold- QA,8/12/2025
961943,114740,Send Docs to TTG,8/14/2025
964231,114740,Documents Received ,8/19/2025
964537,114740,TTG sent to county,8/19/2025
967967,114740,Post Audit,8/23/2025
970991,114740,Completed,8/28/2025
959480,114742,On Hold- QA,8/12/2025
959913,114742,On Hold- QA,8/13/2025
960381,114742,Send Docs to TTG,8/13/2025
963348,114742,Documents Received ,8/18/2025
963903,114742,TTG sent to county,8/18/2025
967820,114742,Post Audit,8/23/2025
970409,114742,Completed,8/27/2025
959489,114743,Send Docs to TTG,8/12/2025
961393,114743,Documents Received ,8/14/2025
961503,114743,TTG sent to county,8/14/2025
965477,114743,Post Audit,8/20/2025
969718,114743,Completed,8/26/2025
959537,114745,Send Docs to TTG,8/12/2025
963518,114745,Documents Received ,8/18/2025
963896,114745,TTG sent to county,8/18/2025
970819,114745,Post Audit,8/28/2025
971716,114745,Completed,8/28/2025
959560,114746,On Hold- QA,8/12/2025
961930,114746,On Hold- QA,8/14/2025
962526,114746,Send Docs to TTG,8/15/2025
965741,114746,Documents Received ,8/21/2025
966174,114746,TTG sent to county,8/21/2025
970243,114746,Post Audit,8/27/2025
971926,114746,Completed,8/29/2025
959567,114747,Send Docs to TTG,8/12/2025
961555,114747,Documents Received ,8/14/2025
961615,114747,TTG sent to county,8/14/2025
967829,114747,Post Audit,8/23/2025
969395,114747,Completed,8/26/2025
962522,114748,Send Docs to TTG,8/15/2025
963818,114748,TTG sent to county,8/18/2025
966992,114748,Post Audit,8/22/2025
970263,114748,Completed,8/27/2025
959636,114750,On Hold- QA,8/12/2025
960455,114750,On Hold- QA,8/13/2025
961932,114750,Send Docs to TTG,8/14/2025
965941,114750,Documents Received ,8/21/2025
966202,114750,TTG sent to county,8/21/2025
968916,114750,Post Audit,8/25/2025
971899,114750,Completed,8/29/2025
959643,114751,Send Docs to TTG,8/12/2025
963330,114751,Documents Received ,8/18/2025
963902,114751,TTG sent to county,8/18/2025
967825,114751,Post Audit,8/23/2025
970284,114751,Completed,8/27/2025
959648,114752,Send Docs to TTG,8/12/2025
962579,114752,Documents Received ,8/15/2025
962630,114752,TTG sent to county,8/15/2025
962673,114752,TTG sent to county,8/15/2025
967965,114752,Post Audit,8/23/2025
970769,114752,Completed,8/27/2025
959654,114753,On Hold- QA,8/12/2025
959898,114753,Send Docs to TTG,8/13/2025
961387,114753,Documents Received ,8/14/2025
961501,114753,TTG sent to county,8/14/2025
965387,114753,Post Audit,8/20/2025
969717,114753,Completed,8/26/2025
959659,114754,On Hold- QA,8/12/2025
959904,114754,Send Docs to TTG,8/13/2025
964467,114754,Documents Received ,8/19/2025
966183,114754,TTG sent to county,8/21/2025
970244,114754,Post Audit,8/27/2025
971922,114754,Completed,8/29/2025
959662,114755,Send Docs to TTG,8/12/2025
961611,114755,TTG sent to county,8/14/2025
967815,114755,Post Audit,8/23/2025
968822,114755,Completed,8/25/2025
959664,114756,Send Docs to TTG,8/12/2025
962553,114756,Documents Received ,8/15/2025
962640,114756,TTG sent to county,8/15/2025
962665,114756,TTG sent to county,8/15/2025
967955,114756,Post Audit,8/23/2025
967956,114756,Post Audit,8/23/2025
970770,114756,Completed,8/27/2025
959667,114757,Send Docs to TTG,8/12/2025
961557,114757,Documents Received ,8/14/2025
963869,114757,TTG sent to county,8/18/2025
967868,114757,Post Audit,8/23/2025
970065,114757,Completed,8/27/2025
959756,114760,Send Docs to TTG,8/13/2025
961374,114760,Documents Received ,8/14/2025
961507,114760,TTG sent to county,8/14/2025
965605,114760,Post Audit,8/20/2025
968781,114760,Completed,8/25/2025
959758,114761,Send Docs to TTG,8/13/2025
961487,114761,Documents Received ,8/14/2025
961499,114761,TTG sent to county,8/14/2025
965572,114761,Post Audit,8/20/2025
968793,114761,Completed,8/25/2025
959805,114765,Send Docs to TTG,8/13/2025
965861,114765,Documents Received ,8/21/2025
966167,114765,TTG sent to county,8/21/2025
970203,114765,Post Audit,8/27/2025
971918,114765,Completed,8/29/2025
959844,114767,Send Docs to TTG,8/13/2025
961323,114767,Documents Received ,8/14/2025
961512,114767,TTG sent to county,8/14/2025
965606,114767,Post Audit,8/20/2025
968791,114767,Completed,8/25/2025
959846,114768,Send Docs to TTG,8/13/2025
964320,114768,TTG sent to county,8/19/2025
967749,114768,Post Audit,8/22/2025
969392,114768,Completed,8/26/2025
959860,114771,Send Docs to TTG,8/13/2025
964349,114771,TTG sent to county,8/19/2025
967860,114771,Post Audit,8/23/2025
969519,114771,Completed,8/26/2025
959865,114773,On Hold- QA,8/13/2025
964937,114773,Send Docs to TTG,8/20/2025
966159,114773,Documents Received ,8/21/2025
966184,114773,TTG sent to county,8/21/2025
970231,114773,Post Audit,8/27/2025
971884,114773,Completed,8/28/2025
959877,114775,Send Docs to TTG,8/13/2025
964326,114775,TTG sent to county,8/19/2025
967745,114775,Post Audit,8/22/2025
969425,114775,Completed,8/26/2025
959879,114776,On Hold- QA,8/13/2025
960330,114776,Send Docs to TTG,8/13/2025
963882,114776,TTG sent to county,8/18/2025
967870,114776,Post Audit,8/23/2025
970204,114776,Completed,8/27/2025
959888,114778,Send Docs to TTG,8/13/2025
964362,114778,TTG sent to county,8/19/2025
967760,114778,Post Audit,8/22/2025
968767,114778,WS correction requested ,8/25/2025
969378,114778,Completed,8/26/2025
959894,114779,Send Docs to TTG,8/13/2025
961369,114779,Documents Received ,8/14/2025
961506,114779,TTG sent to county,8/14/2025
965511,114779,Post Audit,8/20/2025
968779,114779,Completed,8/25/2025
959911,114781,Send Docs to TTG,8/13/2025
964372,114781,TTG sent to county,8/19/2025
967770,114781,Post Audit,8/23/2025
969379,114781,Completed,8/26/2025
959953,114782,Send Docs to TTG,8/13/2025
964365,114782,TTG sent to county,8/19/2025
967777,114782,Post Audit,8/23/2025
969381,114782,Completed,8/26/2025
960008,114784,Send Docs to TTG,8/13/2025
964351,114784,TTG sent to county,8/19/2025
967856,114784,Post Audit,8/23/2025
969518,114784,Completed,8/26/2025
960021,114785,Send Docs to TTG,8/13/2025
964323,114785,TTG sent to county,8/19/2025
967761,114785,Post Audit,8/22/2025
969411,114785,Completed,8/26/2025
960305,114791,Send Docs to TTG,8/13/2025
963848,114791,Documents Received ,8/18/2025
963873,114791,TTG sent to county,8/18/2025
967890,114791,Post Audit,8/23/2025
970081,114791,Completed,8/27/2025
960310,114793,On Hold- QA,8/13/2025
960451,114793,Send Docs to TTG,8/13/2025
963526,114793,Documents Received ,8/18/2025
963892,114793,TTG sent to county,8/18/2025
967818,114793,Post Audit,8/23/2025
970466,114793,Completed,8/27/2025
960322,114795,Send Docs to TTG,8/13/2025
966307,114795,Documents Received ,8/21/2025
966447,114795,TTG sent to county,8/21/2025
970837,114795,Post Audit,8/28/2025
971915,114795,Completed,8/29/2025
960339,114799,Send Docs to TTG,8/13/2025
963822,114799,Documents Received ,8/18/2025
963870,114799,TTG sent to county,8/18/2025
967894,114799,Post Audit,8/23/2025
970197,114799,Completed,8/27/2025
960338,114800,Send Docs to TTG,8/13/2025
964332,114800,TTG sent to county,8/19/2025
967762,114800,Post Audit,8/22/2025
969415,114800,Completed,8/26/2025
960351,114806,Send Docs to TTG,8/13/2025
963680,114806,Documents Received ,8/18/2025
963887,114806,TTG sent to county,8/18/2025
967800,114806,Post Audit,8/23/2025
970552,114806,Completed,8/27/2025
960357,114807,Send Docs to TTG,8/13/2025
963821,114807,Documents Received ,8/18/2025
963871,114807,TTG sent to county,8/18/2025
967884,114807,Post Audit,8/23/2025
970196,114807,Completed,8/27/2025
960356,114808,Send Docs to TTG,8/13/2025
964337,114808,TTG sent to county,8/19/2025
967845,114808,Post Audit,8/23/2025
969523,114808,Completed,8/26/2025
960631,114809,TTG sent to county,8/13/2025
967796,114809,Post Audit,8/23/2025
968551,114809,Completed,8/25/2025
960634,114822,TTG sent to county,8/13/2025
967802,114822,Post Audit,8/23/2025
968552,114822,Completed,8/25/2025
960633,114829,TTG sent to county,8/13/2025
967804,114829,Post Audit,8/23/2025
968553,114829,Completed,8/25/2025
960629,114831,TTG sent to county,8/13/2025
966685,114831,Post Audit,8/21/2025
968555,114831,Completed,8/25/2025
960628,114832,TTG sent to county,8/13/2025
967792,114832,Post Audit,8/23/2025
968549,114832,Completed,8/25/2025
960632,114833,TTG sent to county,8/13/2025
968558,114833,Post Audit,8/25/2025
968559,114833,Completed,8/25/2025
960630,114834,TTG sent to county,8/13/2025
968547,114834,Post Audit,8/25/2025
968548,114834,Completed,8/25/2025
962899,114836,Send Docs to TTG,8/15/2025
963819,114836,TTG sent to county,8/18/2025
967003,114836,Post Audit,8/22/2025
970261,114836,Completed,8/27/2025
963433,114840,TTG sent to county,8/18/2025
969441,114840,Post Audit,8/26/2025
969444,114840,Completed,8/26/2025
963429,114841,TTG sent to county,8/18/2025
969525,114841,Post Audit,8/26/2025
969526,114841,Completed,8/26/2025
964367,114846,TTG sent to county,8/19/2025
967773,114846,Post Audit,8/23/2025
969443,114846,Completed,8/26/2025
960838,114848,Send Docs to TTG,8/14/2025
964325,114848,TTG sent to county,8/19/2025
967780,114848,Post Audit,8/23/2025
969413,114848,Completed,8/26/2025
960853,114849,Send Docs to TTG,8/14/2025
962603,114849,Documents Received ,8/15/2025
962628,114849,TTG sent to county,8/15/2025
962666,114849,TTG sent to county,8/15/2025
967963,114849,Post Audit,8/23/2025
970766,114849,Completed,8/27/2025
960857,114850,On Hold- QA,8/14/2025
961940,114850,Send Docs to TTG,8/14/2025
965736,114850,Documents Received ,8/21/2025
966176,114850,TTG sent to county,8/21/2025
970191,114850,Post Audit,8/27/2025
971925,114850,Completed,8/29/2025
960867,114854,On Hold- QA,8/14/2025
961947,114854,Send Docs to TTG,8/14/2025
963716,114854,Documents Received ,8/18/2025
963883,114854,TTG sent to county,8/18/2025
967866,114854,Post Audit,8/23/2025
970209,114854,Completed,8/27/2025
960876,114856,Send Docs to TTG,8/14/2025
964368,114856,TTG sent to county,8/19/2025
967844,114856,Post Audit,8/23/2025
969502,114856,Completed,8/26/2025
960978,114861,Send Docs to TTG,8/14/2025
963673,114861,Documents Received ,8/18/2025
963893,114861,TTG sent to county,8/18/2025
967812,114861,Post Audit,8/23/2025
970551,114861,Completed,8/27/2025
961007,114864,On Hold- QA,8/14/2025
963245,114864,Send Docs to TTG,8/18/2025
966139,114864,Documents Received ,8/21/2025
966192,114864,TTG sent to county,8/21/2025
970248,114864,Post Audit,8/27/2025
971887,114864,Completed,8/28/2025
961013,114865,Send Docs to TTG,8/14/2025
964327,114865,TTG sent to county,8/19/2025
967787,114865,Post Audit,8/23/2025
969424,114865,Completed,8/26/2025
961054,114866,On Hold- QA,8/14/2025
961948,114866,Send Docs to TTG,8/14/2025
965819,114866,Documents Received ,8/21/2025
966166,114866,TTG sent to county,8/21/2025
970301,114866,Post Audit,8/27/2025
971935,114866,Completed,8/29/2025
961110,114870,Send Docs to TTG,8/14/2025
963805,114870,Documents Received ,8/18/2025
963866,114870,TTG sent to county,8/18/2025
967901,114870,Post Audit,8/23/2025
970083,114870,Completed,8/27/2025
961146,114871,Send Docs to TTG,8/14/2025
966255,114871,Documents Received ,8/21/2025
966454,114871,TTG sent to county,8/21/2025
969914,114871,Post Audit,8/26/2025
971930,114871,Completed,8/29/2025
961147,114872,Send Docs to TTG,8/14/2025
964319,114872,TTG sent to county,8/19/2025
967772,114872,Post Audit,8/23/2025
969418,114872,Completed,8/26/2025
961151,114873,Send Docs to TTG,8/14/2025
964353,114873,TTG sent to county,8/19/2025
967859,114873,Post Audit,8/23/2025
969517,114873,Completed,8/26/2025
961175,114874,Send Docs to TTG,8/14/2025
964374,114874,TTG sent to county,8/19/2025
967781,114874,Post Audit,8/23/2025
969440,114874,Completed,8/26/2025
961192,114875,Send Docs to TTG,8/14/2025
964330,114875,TTG sent to county,8/19/2025
967759,114875,Post Audit,8/22/2025
969428,114875,Completed,8/26/2025
961584,114890,Send Docs to TTG,8/14/2025
968628,114890,Documents Received ,8/25/2025
968635,114890,TTG sent to county,8/25/2025
970800,114890,Post Audit,8/27/2025
972952,114890,Completed,9/2/2025
963436,114909,TTG sent to county,8/18/2025
969530,114909,Post Audit,8/26/2025
969531,114909,Completed,8/26/2025
963427,114913,TTG sent to county,8/18/2025
969528,114913,Post Audit,8/26/2025
969529,114913,Completed,8/26/2025
967545,114914,Documents Received ,8/22/2025
967567,114914,TTG sent to county,8/22/2025
972226,114914,Post Audit,8/29/2025
972227,114914,Completed,8/29/2025
967555,114915,Documents Received ,8/22/2025
967573,114915,TTG sent to county,8/22/2025
972247,114915,Post Audit,8/29/2025
972248,114915,Completed,8/29/2025
972268,114915,Post Audit,8/29/2025
972269,114915,Completed,8/29/2025
967557,114916,Documents Received ,8/22/2025
967577,114916,TTG sent to county,8/22/2025
972230,114916,Post Audit,8/29/2025
972231,114916,Completed,8/29/2025
967561,114917,Documents Received ,8/22/2025
967578,114917,TTG sent to county,8/22/2025
972239,114917,Post Audit,8/29/2025
972240,114917,Completed,8/29/2025
967558,114918,Documents Received ,8/22/2025
967575,114918,TTG sent to county,8/22/2025
972241,114918,Post Audit,8/29/2025
972242,114918,Completed,8/29/2025
967550,114919,Documents Received ,8/22/2025
967566,114919,TTG sent to county,8/22/2025
972244,114919,Post Audit,8/29/2025
972245,114919,Completed,8/29/2025
967556,114921,Documents Received ,8/22/2025
967574,114921,TTG sent to county,8/22/2025
972228,114921,Post Audit,8/29/2025
972229,114921,Completed,8/29/2025
967553,114922,Documents Received ,8/22/2025
967563,114922,TTG sent to county,8/22/2025
972237,114922,Post Audit,8/29/2025
972238,114922,Completed,8/29/2025
972250,114922,Post Audit,8/29/2025
972251,114922,Completed,8/29/2025
967560,114923,Documents Received ,8/22/2025
967576,114923,TTG sent to county,8/22/2025
972235,114923,Post Audit,8/29/2025
972236,114923,Completed,8/29/2025
961871,114925,Send Docs to TTG,8/14/2025
963735,114925,Documents Received ,8/18/2025
963867,114925,TTG sent to county,8/18/2025
967898,114925,Post Audit,8/23/2025
970184,114925,Completed,8/27/2025
961882,114926,Send Docs to TTG,8/14/2025
963687,114926,Documents Received ,8/18/2025
963889,114926,TTG sent to county,8/18/2025
967867,114926,Post Audit,8/23/2025
970553,114926,Completed,8/27/2025
961923,114930,Send Docs to TTG,8/14/2025
963728,114930,Documents Received ,8/18/2025
963878,114930,TTG sent to county,8/18/2025
967916,114930,Post Audit,8/23/2025
970135,114930,Completed,8/27/2025
961937,114932,Send Docs to TTG,8/14/2025
963776,114932,Documents Received ,8/18/2025
963865,114932,TTG sent to county,8/18/2025
967869,114932,Post Audit,8/23/2025
970188,114932,Completed,8/27/2025
961944,114934,On Hold- QA,8/14/2025
963212,114934,Send Docs to TTG,8/18/2025
965952,114934,Documents Received ,8/21/2025
966199,114934,TTG sent to county,8/21/2025
968924,114934,Post Audit,8/26/2025
971897,114934,Completed,8/29/2025
961951,114935,On Hold- QA,8/14/2025
962012,114935,Send Docs to TTG,8/14/2025
964224,114935,Documents Received ,8/19/2025
964538,114935,TTG sent to county,8/19/2025
967982,114935,Post Audit,8/23/2025
971022,114935,Completed,8/28/2025
961954,114936,Send Docs to TTG,8/14/2025
966292,114936,Documents Received ,8/21/2025
966455,114936,TTG sent to county,8/21/2025
970812,114936,Post Audit,8/27/2025
971931,114936,Completed,8/29/2025
961959,114938,Send Docs to TTG,8/14/2025
968622,114938,Documents Received ,8/25/2025
968633,114938,TTG sent to county,8/25/2025
970783,114938,Post Audit,8/27/2025
972960,114938,Completed,9/2/2025
961972,114941,Send Docs to TTG,8/14/2025
968623,114941,Documents Received ,8/25/2025
968646,114941,TTG sent to county,8/25/2025
970798,114941,Post Audit,8/27/2025
972955,114941,Completed,9/2/2025
961993,114945,Send Docs to TTG,8/14/2025
968699,114945,TTG sent to county,8/25/2025
971710,114945,Post Audit,8/28/2025
973338,114945,Completed,9/2/2025
961996,114946,Send Docs to TTG,8/14/2025
963734,114946,Documents Received ,8/18/2025
963874,114946,TTG sent to county,8/18/2025
967912,114946,Post Audit,8/23/2025
970175,114946,Completed,8/27/2025
962014,114950,Send Docs to TTG,8/15/2025
968592,114950,TTG sent to county,8/25/2025
970786,114950,Post Audit,8/27/2025
972932,114950,Completed,9/2/2025
962026,114951,Send Docs to TTG,8/15/2025
968591,114951,TTG sent to county,8/25/2025
971816,114951,Post Audit,8/28/2025
974096,114951,Completed,9/3/2025
962033,114952,Send Docs to TTG,8/15/2025
963729,114952,Documents Received ,8/18/2025
963877,114952,TTG sent to county,8/18/2025
967902,114952,Post Audit,8/23/2025
970157,114952,Completed,8/27/2025
962039,114954,Send Docs to TTG,8/15/2025
968631,114954,Documents Received ,8/25/2025
968643,114954,TTG sent to county,8/25/2025
970782,114954,Post Audit,8/27/2025
972949,114954,Completed,9/2/2025
962049,114957,Send Docs to TTG,8/15/2025
968625,114957,Documents Received ,8/25/2025
968637,114957,TTG sent to county,8/25/2025
974059,114957,Post Audit,9/3/2025
974064,114957,Completed,9/3/2025
962102,114959,On Hold- QA,8/15/2025
963082,114959,Send Docs to TTG,8/18/2025
964497,114959,Documents Received ,8/19/2025
964516,114959,TTG sent to county,8/19/2025
968913,114959,Post Audit,8/25/2025
971908,114959,Completed,8/29/2025
962128,114964,Send Docs to TTG,8/15/2025
968630,114964,Documents Received ,8/25/2025
968638,114964,TTG sent to county,8/25/2025
971796,114964,Post Audit,8/28/2025
974080,114964,Completed,9/3/2025
974088,114964,Post Audit,9/3/2025
962150,114970,Send Docs to TTG,8/15/2025
964473,114970,Documents Received ,8/19/2025
964513,114970,TTG sent to county,8/19/2025
968914,114970,Post Audit,8/25/2025
971911,114970,Completed,8/29/2025
962154,114973,On Hold- QA,8/15/2025
963178,114973,Send Docs to TTG,8/18/2025
965905,114973,Documents Received ,8/21/2025
966171,114973,TTG sent to county,8/21/2025
970285,114973,Post Audit,8/27/2025
971903,114973,Completed,8/29/2025
962232,114975,On Hold- QA,8/15/2025
963096,114975,Send Docs to TTG,8/18/2025
964437,114975,Documents Received ,8/19/2025
964532,114975,TTG sent to county,8/19/2025
967935,114975,Post Audit,8/23/2025
970773,114975,Completed,8/27/2025
962256,114981,Send Docs to TTG,8/15/2025
964387,114981,Documents Received ,8/19/2025
964526,114981,TTG sent to county,8/19/2025
967984,114981,Post Audit,8/23/2025
970764,114981,Completed,8/27/2025
962320,114983,Send Docs to TTG,8/15/2025
964445,114983,Documents Received ,8/19/2025
964524,114983,TTG sent to county,8/19/2025
967980,114983,Post Audit,8/23/2025
970775,114983,Completed,8/27/2025
962358,114987,Send Docs to TTG,8/15/2025
964443,114987,Documents Received ,8/19/2025
964522,114987,TTG sent to county,8/19/2025
967957,114987,Post Audit,8/23/2025
970774,114987,Completed,8/27/2025
962362,114988,Send Docs to TTG,8/15/2025
964446,114988,Documents Received ,8/19/2025
964520,114988,TTG sent to county,8/19/2025
967954,114988,Post Audit,8/23/2025
970776,114988,Completed,8/27/2025
962365,114989,Send Docs to TTG,8/15/2025
968587,114989,TTG sent to county,8/25/2025
971813,114989,Post Audit,8/28/2025
974082,114989,Completed,9/3/2025
962369,114990,Send Docs to TTG,8/15/2025
963706,114990,Documents Received ,8/18/2025
963881,114990,TTG sent to county,8/18/2025
967879,114990,Post Audit,8/23/2025
970213,114990,Completed,8/27/2025
962412,114992,Send Docs to TTG,8/15/2025
964454,114992,Documents Received ,8/19/2025
964518,114992,TTG sent to county,8/19/2025
967946,114992,Post Audit,8/23/2025
971879,114992,Completed,8/28/2025
962429,114994,Send Docs to TTG,8/15/2025
965935,114994,Documents Received ,8/21/2025
966203,114994,TTG sent to county,8/21/2025
968912,114994,Post Audit,8/25/2025
971900,114994,Completed,8/29/2025
962454,114998,Send Docs to TTG,8/15/2025
968590,114998,TTG sent to county,8/25/2025
972542,114998,Post Audit,9/1/2025
973971,114998,Completed,9/3/2025
966423,115001,Documents Received ,8/21/2025
966427,115001,TTG sent to county,8/21/2025
969920,115001,Post Audit,8/26/2025
972149,115001,Completed,8/29/2025
962502,115002,Send Docs to TTG,8/15/2025
968627,115002,Documents Received ,8/25/2025
968650,115002,TTG sent to county,8/25/2025
970791,115002,Post Audit,8/27/2025
972950,115002,Completed,9/2/2025
962866,115006,TTG sent to county,8/15/2025
967976,115006,Post Audit,8/23/2025
970454,115006,Completed,8/27/2025
962589,115014,TTG sent to county,8/15/2025
967978,115014,Post Audit,8/23/2025
970456,115014,Completed,8/27/2025
962585,115015,Send Docs to TTG,8/15/2025
968575,115015,TTG sent to county,8/25/2025
971810,115015,Post Audit,8/28/2025
974083,115015,Completed,9/3/2025
962865,115016,TTG sent to county,8/15/2025
967966,115016,Post Audit,8/23/2025
970457,115016,Completed,8/27/2025
962602,115017,Send Docs to TTG,8/15/2025
968624,115017,Documents Received ,8/25/2025
968641,115017,TTG sent to county,8/25/2025
971793,115017,Post Audit,8/28/2025
974081,115017,Completed,9/3/2025
962617,115019,Send Docs to TTG,8/15/2025
968629,115019,Documents Received ,8/25/2025
968649,115019,TTG sent to county,8/25/2025
970794,115019,Post Audit,8/27/2025
972959,115019,Completed,9/2/2025
962652,115021,Send Docs to TTG,8/15/2025
968588,115021,TTG sent to county,8/25/2025
971815,115021,Post Audit,8/28/2025
974097,115021,Completed,9/3/2025
962682,115025,Send Docs to TTG,8/15/2025
964465,115025,Documents Received ,8/19/2025
964517,115025,TTG sent to county,8/19/2025
967977,115025,Post Audit,8/23/2025
971866,115025,Completed,8/28/2025
962684,115026,Send Docs to TTG,8/15/2025
968626,115026,Documents Received ,8/25/2025
968640,115026,TTG sent to county,8/25/2025
970793,115026,Post Audit,8/27/2025
972958,115026,Completed,9/2/2025
963434,115027,TTG sent to county,8/18/2025
969449,115027,Post Audit,8/26/2025
969452,115027,Completed,8/26/2025
962693,115028,On Hold- QA,8/15/2025
965072,115028,Send Docs to TTG,8/20/2025
966397,115028,Documents Received ,8/21/2025
966446,115028,TTG sent to county,8/21/2025
970839,115028,Post Audit,8/28/2025
971920,115028,Completed,8/29/2025
963424,115029,TTG sent to county,8/18/2025
969458,115029,Post Audit,8/26/2025
969462,115029,Completed,8/26/2025
962690,115030,Send Docs to TTG,8/15/2025
966475,115030,TTG sent to county,8/21/2025
970806,115030,Post Audit,8/27/2025
970808,115030,Post Audit,8/27/2025
971491,115030,Completed,8/28/2025
963430,115031,TTG sent to county,8/18/2025
969467,115031,Post Audit,8/26/2025
969468,115031,Completed,8/26/2025
963435,115032,TTG sent to county,8/18/2025
969470,115032,Post Audit,8/26/2025
969471,115032,Completed,8/26/2025
962712,115033,Send Docs to TTG,8/15/2025
965832,115033,Documents Received ,8/21/2025
966173,115033,TTG sent to county,8/21/2025
970155,115033,Post Audit,8/27/2025
971928,115033,Completed,8/29/2025
962697,115034,Send Docs to TTG,8/15/2025
968593,115034,TTG sent to county,8/25/2025
970784,115034,Post Audit,8/27/2025
972909,115034,Completed,9/2/2025
963432,115035,TTG sent to county,8/18/2025
969490,115035,Post Audit,8/26/2025
969491,115035,Completed,8/26/2025
963431,115037,TTG sent to county,8/18/2025
970249,115037,Post Audit,8/27/2025
970250,115037,Completed,8/27/2025
963428,115038,TTG sent to county,8/18/2025
969537,115038,Post Audit,8/26/2025
969539,115038,Completed,8/26/2025
962747,115039,Send Docs to TTG,8/15/2025
964462,115039,Documents Received ,8/19/2025
964507,115039,TTG sent to county,8/19/2025
967968,115039,Post Audit,8/23/2025
971870,115039,Completed,8/28/2025
962749,115040,Send Docs to TTG,8/15/2025
966499,115040,TTG sent to county,8/21/2025
970856,115040,Post Audit,8/28/2025
971572,115040,Completed,8/28/2025
963425,115041,TTG sent to county,8/18/2025
970255,115041,Post Audit,8/27/2025
970256,115041,Completed,8/27/2025
962817,115042,Send Docs to TTG,8/15/2025
965765,115042,Documents Received ,8/21/2025
966169,115042,TTG sent to county,8/21/2025
970198,115042,Post Audit,8/27/2025
971927,115042,Completed,8/29/2025
963426,115043,TTG sent to county,8/18/2025
970253,115043,Post Audit,8/27/2025
970254,115043,Completed,8/27/2025
962821,115044,Send Docs to TTG,8/15/2025
964459,115044,Documents Received ,8/19/2025
964510,115044,TTG sent to county,8/19/2025
967947,115044,Post Audit,8/23/2025
971872,115044,Completed,8/28/2025
962840,115045,Send Docs to TTG,8/15/2025
964476,115045,Documents Received ,8/19/2025
964508,115045,TTG sent to county,8/19/2025
967931,115045,Post Audit,8/23/2025
967942,115045,Post Audit,8/23/2025
971910,115045,Completed,8/29/2025
962846,115046,Send Docs to TTG,8/15/2025
966485,115046,TTG sent to county,8/21/2025
970843,115046,Post Audit,8/28/2025
971479,115046,Completed,8/28/2025
962847,115047,On Hold- QA,8/15/2025
964130,115047,Send Docs to TTG,8/19/2025
969535,115047,Documents Received ,8/26/2025
969580,115047,TTG sent to county,8/26/2025
974159,115047,Post Audit,9/3/2025
974160,115047,Completed,9/3/2025
962864,115049,Send Docs to TTG,8/15/2025
966479,115049,TTG sent to county,8/21/2025
970830,115049,Post Audit,8/28/2025
971492,115049,Completed,8/28/2025
962877,115050,Send Docs to TTG,8/15/2025
966470,115050,TTG sent to county,8/21/2025
970833,115050,Post Audit,8/28/2025
971509,115050,Completed,8/28/2025
962879,115051,Send Docs to TTG,8/15/2025
966472,115051,TTG sent to county,8/21/2025
970832,115051,Post Audit,8/28/2025
971495,115051,Completed,8/28/2025
962890,115055,Send Docs to TTG,8/15/2025
966476,115055,TTG sent to county,8/21/2025
970834,115055,Post Audit,8/28/2025
971484,115055,Completed,8/28/2025
962892,115056,Send Docs to TTG,8/15/2025
966474,115056,TTG sent to county,8/21/2025
970845,115056,Post Audit,8/28/2025
971559,115056,Completed,8/28/2025
962894,115057,Send Docs to TTG,8/15/2025
966486,115057,TTG sent to county,8/21/2025
970816,115057,Post Audit,8/27/2025
971568,115057,Completed,8/28/2025
962896,115058,Send Docs to TTG,8/15/2025
966487,115058,TTG sent to county,8/21/2025
970857,115058,Post Audit,8/28/2025
971485,115058,Completed,8/28/2025
963046,115078,Send Docs to TTG,8/18/2025
966478,115078,TTG sent to county,8/21/2025
970805,115078,Post Audit,8/27/2025
970809,115078,Post Audit,8/27/2025
971505,115078,Completed,8/28/2025
963048,115080,Send Docs to TTG,8/18/2025
966494,115080,TTG sent to county,8/21/2025
970859,115080,Post Audit,8/28/2025
971525,115080,Completed,8/28/2025
963050,115081,Send Docs to TTG,8/18/2025
966491,115081,TTG sent to county,8/21/2025
970814,115081,Post Audit,8/27/2025
971486,115081,Completed,8/28/2025
963052,115082,Send Docs to TTG,8/18/2025
966481,115082,TTG sent to county,8/21/2025
970823,115082,Post Audit,8/28/2025
971507,115082,Completed,8/28/2025
963057,115083,Send Docs to TTG,8/18/2025
965956,115083,Documents Received ,8/21/2025
966198,115083,TTG sent to county,8/21/2025
968926,115083,Post Audit,8/26/2025
